amount,account_age_days,previous_orders,failed_payments,new_device,transactions_last_hour,location_changed,delivery_completed,chargeback
2176.75,18,5,1,1,1,0,1,0
951.8,19,4,0,0,0,0,1,0
3520.54,54,7,1,0,0,1,0,0
1864.92,50,4,3,0,2,0,1,1
124.19,244,5,0,1,1,0,1,0
645.83,153,3,0,0,4,0,1,0
625.25,259,4,1,0,1,0,0,0
1771.11,13,3,1,0,3,0,1,0
79.45,119,1,0,0,3,0,1,0
14030.79,70,9,0,0,1,0,1,0
1865.02,341,9,2,0,1,0,1,1
1272.68,221,7,1,0,3,0,1,0
3574.45,366,6,3,0,0,1,1,0
11426.08,8,5,2,0,0,0,1,0
2619.52,229,4,0,0,1,0,1,0
2832.21,139,3,2,0,0,1,1,0
1249.74,313,4,0,0,3,0,1,0
951.91,127,4,1,0,2,1,1,0
681.44,139,5,2,0,3,0,1,0
480.05,9,6,0,0,3,0,1,0
551.69,198,2,0,0,3,0,1,0
284.13,57,8,2,0,1,0,1,0
1016.51,3,6,2,1,3,0,1,0
203.43,12,9,0,0,0,0,1,0
1327.32,567,3,1,1,3,0,1,0
1057.51,76,7,0,0,1,0,1,0
1270.21,364,6,1,0,1,1,1,0
650.58,577,4,0,0,3,0,1,0
23786.19,516,2,0,0,6,0,1,0
4273.19,384,6,1,0,3,0,0,0
315.91,405,3,3,0,1,0,1,0
1384.19,61,4,2,1,4,0,1,0
597.05,29,5,2,0,2,0,1,0
397.63,183,4,1,0,2,0,1,0
287.13,120,6,0,0,1,0,1,0
1689.55,18,10,0,1,0,0,1,0
554.81,203,3,0,0,2,0,1,0
2886.58,148,5,1,0,1,0,1,0
2962.48,357,2,0,0,4,0,1,0
4332.56,169,7,0,0,1,0,0,0
467.6,153,8,0,0,0,0,1,0
1764.05,104,4,1,0,3,0,1,0
2064.11,111,4,1,0,3,0,1,0
682.54,555,6,3,0,1,0,1,0
506.86,26,5,2,0,2,0,1,0
5483.62,106,5,1,0,2,0,0,1
1376.77,191,7,3,0,5,0,1,0
2071.37,102,8,0,0,4,0,1,0
481.99,59,4,2,1,3,0,0,0
323.99,60,8,1,0,1,1,1,0
620.52,47,4,3,0,1,0,1,0
968.72,75,4,1,1,1,0,1,1
378.33,369,2,1,0,4,0,1,0
1085.89,126,7,0,0,1,0,1,0
202.65,49,4,0,0,2,0,1,0
357.79,87,4,2,0,6,0,1,0
2145.04,20,3,1,0,4,1,1,0
2005.78,421,4,0,0,4,0,1,0
741.09,94,1,1,0,1,1,0,0
396.33,707,6,2,0,1,0,1,0
392.52,76,6,1,0,1,0,1,0
755.01,325,4,2,0,0,0,1,0
2089.16,53,4,0,1,1,0,0,1
2774.56,14,6,0,0,5,0,1,0
667.45,5,6,2,0,0,0,1,0
346.02,167,6,1,0,0,0,1,0
1433.46,67,7,1,0,0,0,1,0
481.29,105,4,1,0,2,1,1,0
653.11,307,3,1,0,3,0,1,0
4126.88,51,3,0,0,4,0,1,0
2507.69,66,6,0,0,1,0,1,0
1284.31,335,2,0,1,1,1,1,0
307.38,122,4,0,0,1,0,1,0
1354.78,316,4,0,0,0,0,1,0
3173.71,84,6,2,0,3,1,1,0
753.23,91,4,3,0,3,0,1,0
4234.9,32,4,2,0,1,1,1,0
3994.79,446,8,1,0,3,1,1,0
5789.1,408,3,2,0,5,0,1,0
1488.08,746,10,0,0,2,1,1,0
1973.16,92,7,1,0,4,0,1,0
4510.61,307,5,1,0,0,0,1,0
1715.39,96,6,0,0,5,0,1,0
664.32,109,5,1,0,1,0,1,0
700.26,318,4,1,0,0,0,1,0
1392.08,35,5,0,0,3,0,1,0
301.7,44,5,0,0,1,0,1,0
950.27,68,7,0,0,7,1,1,0
3283.11,279,7,1,0,3,0,1,0
122.58,83,5,1,0,1,0,0,0
5087.2,79,5,0,1,1,1,1,0
3369.01,1213,8,3,0,1,0,1,0
692.45,87,8,0,0,4,0,1,0
1888.22,51,3,0,0,2,0,1,0
1100.09,175,6,2,0,1,1,1,0
3751.8,291,5,0,0,1,0,1,0
2929.78,12,9,1,0,1,0,1,0
270.41,173,2,1,0,4,0,1,0
1972.91,6,7,0,0,4,0,1,0
892.81,134,3,1,1,2,0,1,0
1191.34,53,6,0,1,2,0,1,1
529.44,65,4,0,1,1,0,1,0
6298.94,113,6,1,0,4,0,1,0
3102.8,471,4,2,0,0,0,1,0
523.34,223,5,1,0,6,0,1,0
288.7,497,3,1,0,1,0,1,0
745.7,194,3,1,0,1,0,1,0
1693.42,1,6,0,0,5,0,1,0
1394.38,55,6,2,0,3,0,1,0
3839.64,425,5,1,0,3,0,1,0
2416.12,185,6,1,0,1,0,1,0
2891.61,719,9,1,0,0,1,1,0
1520.59,30,5,2,0,0,0,1,0
273.34,63,4,1,0,4,0,1,0
901.72,80,3,2,0,2,0,1,0
3165.57,71,9,0,1,2,0,1,1
1041.56,52,1,2,0,2,1,1,0
1813.64,105,8,2,1,2,0,1,0
797.32,185,3,0,0,4,0,1,0
391.58,67,4,1,1,0,0,1,1
969.38,14,5,1,0,3,0,1,0
1493.75,221,9,4,0,2,1,1,0
569.25,110,2,0,0,3,0,1,0
866.35,146,7,2,0,1,0,1,0
428.61,109,5,0,0,2,0,1,0
3358.48,397,6,0,0,3,0,1,0
816.92,147,2,1,0,1,0,1,0
4687.97,462,5,2,0,1,0,1,0
5058.11,128,6,0,0,0,0,1,0
1011.26,62,7,0,0,3,0,1,0
400.03,79,6,2,0,0,0,1,0
136.2,132,5,1,0,1,0,1,0
251.63,135,3,2,0,0,0,1,0
277.6,209,4,0,0,2,0,1,0
4352.34,45,3,0,0,0,0,1,0
1231.3,193,7,0,0,2,0,1,0
1619.07,271,4,0,0,2,0,1,0
119.05,203,10,2,1,1,0,1,0
330.97,118,4,1,0,3,0,1,0
2662.66,862,10,1,0,4,0,1,0
1460.85,93,4,1,0,0,0,1,0
946.52,20,5,0,1,2,0,1,0
1929.16,310,4,0,1,3,0,1,0
5629.62,42,5,1,0,2,0,1,0
879.15,224,7,0,0,3,0,1,0
1175.41,35,6,2,1,2,0,1,1
1329.55,3,4,1,0,1,0,0,0
11993.37,31,5,1,0,0,1,1,1
134.38,85,4,0,0,3,0,1,0
2171.61,20,4,0,0,1,0,1,0
977.69,39,6,2,0,1,0,1,0
1932.89,260,6,2,0,3,0,1,0
568.29,264,2,1,1,0,0,1,0
1044.23,306,2,2,0,0,0,1,0
2233.69,331,4,3,0,4,0,1,1
24659.32,98,2,1,0,5,1,1,1
2460.29,363,2,1,0,2,0,1,0
469.62,134,4,0,0,0,0,1,0
717.84,114,3,1,0,3,0,0,0
696.86,228,9,0,0,4,0,1,0
182.06,43,5,1,0,6,0,1,0
788.32,280,7,0,0,1,1,1,0
2282.05,101,6,1,0,0,0,1,0
306.67,24,5,1,1,2,0,1,0
3129.04,22,6,2,0,1,0,1,0
1786.07,32,5,4,0,2,0,1,0
526.24,398,4,1,0,3,0,1,0
951.91,846,4,0,0,3,0,1,0
5422.55,79,4,1,0,1,0,1,0
2283.69,62,4,0,0,0,0,1,0
1106.31,44,10,2,0,0,0,1,0
864.64,312,4,1,1,1,0,1,0
1183.95,42,3,2,1,4,0,1,0
657.36,464,4,0,0,0,0,1,0
133.65,198,7,1,1,2,0,1,0
8452.17,409,4,1,0,2,0,1,0
1280.91,145,5,2,0,2,0,1,0
1632.96,211,5,0,0,3,1,1,0
1034.93,173,4,2,0,2,0,1,0
525.78,320,9,1,0,0,0,1,0
910.57,325,3,3,0,4,0,1,0
221.54,160,4,0,0,0,1,1,0
10690.24,180,7,1,0,2,0,1,0
319.09,458,6,1,0,4,0,1,0
390.74,478,1,3,0,2,0,1,0
706.09,196,2,0,0,2,0,1,0
3976.18,1,4,1,0,0,0,0,0
1112.66,19,1,0,0,2,0,1,0
318.58,351,7,0,0,6,0,1,0
3844.27,15,3,1,0,2,0,1,0
2277.88,43,7,2,0,1,0,1,0
1878.89,47,4,0,1,3,0,1,0
2243.37,165,9,0,1,2,0,1,0
12020.42,154,6,2,1,1,1,0,0
9750.71,61,4,0,1,2,0,1,0
551.85,41,4,4,0,4,0,1,0
5562.96,260,4,1,0,3,0,1,0
1608.68,493,13,0,0,5,0,1,0
1806.41,9,4,1,0,1,0,1,0
201.89,25,4,0,0,1,0,0,0
924.83,184,0,1,1,2,0,1,1
486.47,293,8,3,0,4,0,1,0
2510.05,281,7,0,0,1,0,1,0
3200.56,228,7,0,0,4,0,1,0
137.76,393,4,1,0,3,1,1,0
1072.73,44,3,0,0,2,0,1,0
3367.28,20,5,3,0,4,1,1,0
909.89,171,2,1,0,1,0,1,0
2273.47,310,6,0,1,2,0,1,0
1558.01,157,8,0,0,1,0,1,0
1543.27,593,7,1,0,1,0,1,0
836.05,285,6,0,1,4,0,1,0
324.87,217,4,2,0,1,1,1,0
357.26,11,7,1,0,4,0,1,0
2229.1,20,3,1,0,3,0,1,0
1118.18,276,3,0,0,4,0,1,0
954.79,39,4,2,0,1,0,1,0
717.74,5,7,3,0,2,0,0,1
808.2,434,8,2,0,4,0,1,0
3124.13,398,7,0,0,1,0,0,0
784.27,44,4,0,0,3,0,1,0
286.84,272,5,0,0,2,0,0,0
2306.88,8,10,4,0,2,0,1,0
893.48,60,4,0,1,1,0,1,0
1131.61,175,7,1,0,0,0,1,0
5472.98,259,7,1,0,1,0,1,0
1074.32,1,5,2,0,2,0,1,0
1464.37,71,2,0,0,0,0,1,0
337.34,43,6,1,0,1,0,1,0
880.36,1207,2,0,0,0,0,1,0
2017.32,200,4,2,1,1,0,1,0
231.51,93,6,1,0,0,0,1,0
1340.56,14,7,5,1,3,1,1,0
1212.93,164,6,2,1,1,0,1,0
1142.86,184,7,2,0,2,0,1,0
3093.81,305,6,5,0,0,0,1,0
1532.17,61,4,0,1,1,0,1,0
4808.17,717,4,0,0,1,0,0,0
406.02,104,4,1,0,1,0,1,0
1256.3,63,6,0,1,0,0,1,0
1193.29,77,6,0,0,3,0,1,0
376.44,131,3,3,0,3,0,1,0
2853.48,496,3,1,0,3,0,1,1
11211.25,239,4,2,0,1,0,1,0
1078.14,154,3,1,0,0,0,0,0
1817.14,31,7,1,0,1,1,1,0
1193.35,29,6,0,0,2,0,1,0
537.22,125,4,3,1,1,0,1,0
177.55,234,1,3,0,1,0,1,0
541.44,250,7,1,0,0,1,1,0
272.61,46,2,2,1,1,0,0,0
6027.59,18,6,1,0,1,0,1,0
977.39,87,6,0,1,0,0,1,0
775.94,450,9,3,0,5,0,0,0
2668.19,141,3,3,0,5,0,1,0
357.18,69,10,4,0,2,0,1,0
509.35,70,2,0,1,3,0,1,0
1173.88,25,4,0,0,2,0,1,0
3067.96,115,8,0,1,1,0,1,0
1811.09,282,5,0,0,4,0,1,0
1405.75,622,8,0,0,0,0,1,0
1185.73,125,6,1,0,2,0,1,0
1636.37,32,9,3,0,2,0,1,0
1341.65,206,8,1,0,0,1,1,1
391.52,254,1,1,1,1,0,1,0
1148.35,13,4,0,0,1,1,1,0
374.77,341,3,0,0,2,0,1,0
1189.26,318,7,0,0,1,0,1,0
678.14,115,4,0,0,2,1,1,0
13896.35,147,4,1,1,6,0,1,0
1053.74,224,6,5,0,3,0,1,0
269.28,203,3,1,0,1,0,1,0
958.93,3,6,0,0,2,0,1,0
1843.38,23,7,4,0,0,0,1,0
5845.13,31,8,0,1,3,0,1,0
608.23,253,9,2,0,2,0,1,0
225.33,104,1,1,0,2,0,0,0
2482.04,141,5,1,0,2,0,1,0
275.72,266,6,1,1,3,0,1,0
708.99,75,9,1,0,2,0,1,0
847.58,248,7,3,0,4,1,0,1
1022.87,105,3,2,1,2,0,1,0
2184.55,85,3,1,0,4,0,1,0
553.56,72,4,0,1,1,0,1,0
834.03,603,6,0,0,3,0,1,0
1081.09,266,6,1,0,2,0,1,0
1273.59,3,3,1,0,0,0,1,0
1209.34,568,7,3,0,1,0,1,0
1695.96,268,5,1,0,0,0,1,0
2549.98,29,3,1,0,3,0,1,0
1623.98,14,7,1,0,0,0,1,0
1726.04,66,7,1,0,1,0,1,0
225.38,176,4,1,0,3,0,1,0
1153.12,172,2,2,1,2,1,1,0
1771.37,58,8,1,1,0,0,1,0
2273.19,106,4,0,0,2,0,1,0
548.75,42,5,2,0,1,0,1,0
567.34,9,5,0,0,1,0,1,0
617.64,130,2,0,0,3,0,1,0
1875.09,76,3,1,0,0,0,1,0
3083.69,140,4,1,0,2,0,1,0
729.63,527,2,0,0,2,0,1,1
2718.84,27,1,1,0,2,0,1,0
1240.76,1,4,1,0,3,0,1,0
968.47,14,4,1,0,4,0,1,0
887.68,111,7,3,0,3,0,1,0
2313.72,220,7,3,0,0,0,0,0
1518.65,156,5,1,0,0,0,1,0
10676.77,122,3,2,0,3,0,1,0
467.68,78,6,1,1,1,1,1,0
1841.07,66,4,0,0,2,1,1,0
646.0,84,5,3,0,1,1,1,0
459.76,170,5,0,1,0,0,1,0
1084.78,33,3,0,1,3,0,1,0
1258.09,265,2,1,0,2,0,1,0
20295.89,154,4,0,0,0,0,0,0
912.2,56,4,0,0,2,0,1,0
354.19,125,2,0,0,0,0,1,0
1440.88,592,6,1,0,2,0,1,0
137.74,3,0,0,0,4,0,1,0
1000.29,40,7,1,0,0,0,1,0
1114.35,107,6,1,0,3,0,1,0
2427.46,183,6,1,0,1,0,1,0
2903.36,42,7,0,0,2,0,1,0
662.77,482,3,1,0,3,1,1,0
943.3,185,3,0,1,4,0,1,0
509.73,377,8,0,1,0,0,0,1
354.94,71,7,0,0,2,0,1,0
1495.02,317,6,0,0,2,0,1,0
306.87,85,1,1,0,1,0,1,0
724.42,52,3,0,0,2,0,1,0
405.38,436,7,0,1,4,0,1,0
1900.14,17,4,1,0,2,0,1,0
6643.74,515,4,3,0,3,0,0,1
298.39,110,3,1,0,4,0,0,0
171.91,883,1,1,0,0,1,1,0
967.88,139,5,3,0,3,0,1,0
1113.98,255,5,2,0,5,0,1,0
1364.66,1,7,0,0,2,0,1,1
701.82,123,4,0,1,1,0,1,0
897.27,240,5,1,0,1,1,1,0
1583.69,274,6,1,1,2,0,1,0
3103.95,30,5,0,1,1,0,1,0
155.24,97,5,1,0,1,0,1,0
758.29,97,7,1,0,2,0,1,0
1358.05,19,5,0,1,3,0,1,0
437.91,105,7,0,0,2,0,1,0
6192.97,296,1,0,1,1,0,1,0
580.91,64,6,1,1,0,0,1,0
1052.27,101,5,0,1,2,0,1,0
1912.22,583,4,3,0,3,1,1,0
607.11,5,6,0,0,3,0,1,0
173.02,161,5,1,1,2,0,1,0
714.33,244,1,1,0,5,0,1,0
3070.02,257,8,0,0,1,0,1,0
782.98,226,7,1,0,0,0,1,0
470.39,233,5,0,1,0,0,1,0
2767.42,10,8,1,0,7,0,1,0
787.78,137,3,1,0,3,0,1,0
658.42,274,2,1,0,1,0,1,0
1273.41,17,3,3,1,1,0,1,1
2370.25,2,7,0,0,2,0,0,1
11869.34,303,8,1,0,1,0,1,0
2507.99,224,5,0,0,1,0,1,0
3497.63,95,4,0,0,1,0,1,0
661.19,507,2,0,0,3,0,0,0
393.13,261,6,1,1,2,0,1,0
1167.16,618,6,2,0,5,0,1,0
1220.69,476,7,1,0,3,0,1,0
372.97,118,7,2,0,3,0,1,0
920.31,252,1,0,0,1,0,1,0
1634.87,199,7,0,0,2,0,1,0
1572.46,300,8,0,0,1,0,1,0
1815.81,278,3,2,0,5,0,1,0
1466.99,29,8,3,0,3,0,1,0
660.5,47,7,0,0,0,0,1,0
655.96,55,5,1,0,4,1,1,0
330.65,307,5,2,0,1,0,0,0
6534.0,299,1,0,0,0,0,1,0
1111.48,123,4,0,0,3,0,1,0
875.81,156,6,0,0,1,0,1,0
433.2,315,6,2,0,3,0,1,0
20653.87,67,4,0,0,3,0,1,0
374.9,9,6,1,0,3,0,1,0
714.19,118,3,1,0,1,0,1,0
1662.1,441,3,1,0,2,0,1,0
1998.62,281,4,1,0,2,1,1,0
2858.16,82,4,0,1,4,0,1,0
6684.91,12,3,0,1,2,0,1,0
1819.21,182,4,2,0,0,0,1,0
381.45,323,6,0,0,3,0,1,0
848.15,196,3,1,0,2,1,1,0
1491.94,99,4,1,1,3,0,0,0
8675.22,23,2,1,0,4,0,1,0
271.02,434,5,1,0,2,0,1,0
3650.34,58,6,0,0,2,1,1,1
1312.8,45,4,0,1,1,0,1,0
2534.7,304,4,1,0,2,0,1,0
990.3,715,2,4,1,4,0,1,1
472.28,194,5,3,1,2,1,1,1
2323.6,176,7,1,0,3,1,1,0
2109.97,69,11,2,0,3,0,1,0
2898.81,3,3,2,0,2,0,1,0
1082.14,38,5,2,0,1,0,1,0
601.95,158,4,0,0,3,0,1,0
230.72,29,5,2,1,4,0,1,0
2488.35,387,9,1,0,2,0,1,0
1675.54,37,4,1,0,3,0,1,0
417.47,132,12,0,0,0,0,1,0
639.97,129,4,0,0,2,0,1,0
687.62,166,5,0,0,1,0,1,0
248.89,71,2,1,0,1,1,1,0
484.11,372,7,3,0,3,0,1,0
352.89,105,7,2,0,4,0,1,0
725.98,216,3,1,0,1,0,1,0
523.9,181,6,0,0,2,1,0,0
215.51,22,9,1,0,0,0,1,0
8288.22,175,8,0,0,1,0,1,0
3837.36,144,3,2,0,1,0,1,0
503.2,411,8,0,0,0,0,1,0
1440.03,382,4,0,0,1,0,1,0
1664.81,29,3,2,0,1,0,1,0
3608.64,15,4,1,0,2,0,1,0
483.67,62,3,1,0,2,0,1,0
3268.57,776,6,0,0,3,0,1,0
634.03,3,5,1,1,1,0,1,0
288.34,201,4,1,1,1,0,1,0
2262.3,168,2,1,0,3,0,1,0
3986.86,187,4,0,0,1,1,1,0
14587.34,44,6,0,0,2,0,1,0
330.39,46,3,1,0,1,0,0,0
2205.96,101,1,1,1,3,0,1,0
727.93,18,5,1,1,1,0,1,0
2400.32,13,4,2,0,3,0,1,0
252.02,16,7,0,0,1,0,1,0
310.2,153,4,0,0,3,0,1,0
504.78,91,7,1,0,1,0,1,0
1186.74,62,3,0,0,2,1,1,0
577.62,68,6,4,0,2,0,1,0
2119.75,41,6,1,0,2,0,1,0
3062.22,95,3,2,0,2,0,0,0
1997.35,40,8,2,0,2,0,1,0
5534.67,215,8,0,0,0,0,1,0
1662.08,23,4,1,1,1,0,1,0
324.77,533,5,0,0,5,0,1,0
4287.15,16,5,2,0,3,1,1,0
598.75,517,5,2,0,2,1,0,0
2725.53,322,4,1,0,0,0,1,0
5290.85,205,5,0,0,3,0,1,0
1731.4,438,3,1,0,0,0,1,0
245.63,26,4,1,1,1,0,1,0
437.81,34,5,0,0,1,1,1,0
4116.44,52,6,1,0,7,0,0,0
926.0,50,5,2,0,4,0,1,0
1187.46,67,6,0,0,1,0,1,0
2342.15,154,8,1,0,1,1,0,0
2200.24,5,4,0,0,2,0,1,0
1449.25,86,6,1,0,0,0,1,0
890.1,50,8,0,0,0,0,1,0
802.18,167,5,0,0,1,0,1,0
2586.08,757,4,0,1,2,0,1,0
1907.54,131,4,1,0,2,0,1,0
847.85,99,2,1,0,2,1,1,0
3236.06,82,7,0,0,1,0,1,0
963.88,276,4,1,0,2,0,1,0
467.94,13,8,3,1,2,1,1,1
513.39,578,1,1,0,4,0,1,0
412.1,97,6,1,0,5,1,1,0
835.13,67,2,1,0,1,0,1,0
3765.83,657,4,2,0,0,1,1,0
490.24,494,10,1,1,5,0,1,0
1324.08,184,2,0,0,4,0,1,0
568.68,3,8,0,0,2,1,1,1
845.3,248,12,0,0,1,0,0,0
242.25,73,8,0,1,2,0,1,0
879.6,88,4,2,0,1,0,1,0
903.52,31,5,1,0,1,0,1,0
1882.37,133,14,0,0,2,0,1,0
1370.98,245,5,0,0,5,0,1,0
330.83,57,4,1,0,3,0,1,0
3242.82,502,8,0,0,0,0,1,0
1353.3,38,4,0,0,1,1,1,0
1337.28,12,8,1,0,3,0,1,0
1086.61,186,5,2,1,3,0,0,0
653.43,340,2,0,1,2,0,1,0
1363.49,550,11,0,0,3,0,1,0
1764.44,262,3,4,0,2,0,1,0
191.16,40,5,3,0,3,0,1,0
639.85,684,5,1,0,1,0,1,0
849.84,453,9,1,0,3,0,1,0
1416.82,32,4,0,0,3,1,1,0
3616.68,147,1,1,0,1,0,1,0
506.87,145,6,1,1,0,0,1,0
666.5,105,4,0,0,2,0,1,0
656.86,747,4,1,1,2,0,1,0
492.0,11,5,0,0,0,0,1,0
774.96,177,5,1,1,1,0,1,0
2370.37,41,6,1,0,0,0,1,0
382.28,134,4,1,0,0,0,1,0
1682.13,272,3,0,0,2,0,1,0
199.96,50,8,1,0,2,1,1,0
625.57,89,5,1,1,4,0,1,0
788.8,542,7,1,0,3,0,1,0
5853.88,257,6,1,0,1,0,1,0
833.14,153,5,1,1,1,0,1,0
121.36,45,5,1,0,4,0,0,0
148.58,99,6,2,0,2,0,1,0
1134.59,267,5,3,1,1,0,1,0
2025.9,309,5,1,0,3,0,1,0
1596.32,50,5,0,1,0,0,1,0
1296.69,195,7,0,0,4,0,1,0
3506.1,17,4,1,0,4,0,1,0
639.32,4,4,0,1,0,0,1,0
2683.59,143,7,1,0,0,0,1,0
214.43,45,5,3,0,0,0,1,0
443.66,14,7,2,0,0,1,1,0
180.0,235,10,1,0,2,0,1,0
833.1,124,7,1,0,2,0,1,0
1047.06,286,3,3,0,2,0,0,0
1229.18,196,6,0,0,4,0,1,0
1166.64,235,3,0,1,4,0,1,0
433.74,66,4,0,0,1,0,1,0
906.65,54,6,0,1,2,0,1,0
245.32,165,4,0,1,0,0,1,0
4286.51,40,4,0,0,1,1,1,0
809.47,304,3,0,0,2,1,1,0
672.58,133,5,0,0,0,0,1,0
5371.92,46,6,0,0,0,0,1,0
316.64,176,5,0,0,2,0,0,0
355.82,522,6,1,0,2,0,1,1
366.42,15,8,1,0,3,1,1,0
1024.67,20,4,0,0,0,0,1,0
1688.56,334,4,1,1,0,0,0,0
2297.73,20,6,0,0,1,0,1,0
14357.03,7,4,2,0,0,0,0,0
115.65,76,5,1,0,2,0,1,0
2015.73,113,6,1,0,1,0,1,0
628.21,151,11,1,0,3,0,1,0
610.08,127,3,0,1,2,0,1,0
590.06,439,7,1,1,1,0,1,0
441.96,263,5,0,0,0,0,1,0
5910.73,742,4,1,0,2,0,1,0
2546.05,116,5,3,1,2,0,1,0
1122.37,15,2,4,0,1,0,1,0
4234.48,560,6,2,1,5,0,1,0
241.65,1,3,0,0,3,0,1,0
289.83,269,10,1,0,0,0,1,0
124.22,5,6,2,0,2,0,1,0
544.89,257,5,0,0,1,0,1,0
1289.1,500,1,1,0,1,0,1,0
1215.44,88,9,1,0,1,0,1,0
1273.27,49,3,0,0,1,0,1,0
267.45,46,4,2,0,0,0,1,0
2448.31,121,6,1,0,0,0,0,0
1393.57,33,5,0,0,7,0,1,0
2282.56,201,2,0,0,6,0,1,0
165.21,82,8,0,0,8,0,1,0
1497.41,70,6,0,0,2,0,1,0
334.37,111,3,2,0,1,1,1,0
737.07,140,4,0,1,1,0,0,0
1871.26,27,3,2,1,1,0,1,0
1201.22,221,5,0,0,1,0,1,0
468.0,386,4,0,1,4,1,1,0
1103.53,58,8,3,0,1,0,1,0
237.1,35,5,3,0,2,1,1,0
3464.31,257,5,0,1,2,0,1,0
893.12,36,5,2,0,0,0,1,0
3356.15,7,6,1,0,2,0,1,0
647.73,173,3,2,0,0,0,1,0
649.64,49,2,2,0,1,0,1,0
510.72,33,4,0,0,3,0,1,0
2633.78,719,7,1,0,1,0,1,0
539.46,62,3,1,0,3,0,1,0
2089.32,420,5,0,0,1,0,1,0
748.11,35,4,2,0,1,0,1,0
152.02,307,6,1,0,2,1,1,0
619.98,125,5,0,0,2,0,1,0
337.27,14,6,1,1,3,0,1,0
1134.45,238,6,0,0,2,0,1,0
333.48,400,5,1,0,3,0,1,0
2768.26,32,4,1,0,4,0,1,0
1001.17,232,3,0,1,2,1,1,1
918.19,105,6,1,0,2,0,1,0
2113.06,252,6,1,1,2,0,1,0
2875.28,225,0,2,0,2,0,1,0
1074.81,4,3,1,1,1,0,1,0
507.15,35,5,1,1,3,0,0,0
186.05,114,3,1,0,3,0,1,0
552.22,488,2,2,0,1,1,1,0
591.57,75,5,3,0,1,1,1,0
1220.55,178,7,1,1,2,0,1,0
776.54,2,7,1,0,1,0,0,0
2181.86,223,4,1,0,0,0,0,0
594.08,166,3,0,0,1,0,1,0
1035.83,226,8,1,0,2,0,1,0
3583.11,423,5,0,0,3,0,1,0
1543.53,28,5,1,0,2,0,1,0
1032.73,54,6,1,0,0,0,1,0
600.68,984,7,0,0,1,0,1,0
582.17,30,4,3,0,1,0,1,0
468.43,229,6,0,1,0,0,1,0
638.42,232,4,1,1,2,0,1,0
2334.76,206,6,0,1,1,0,1,0
878.41,46,2,2,0,3,0,1,0
284.36,43,5,0,0,3,0,1,0
6426.4,197,3,1,0,0,0,1,0
1510.15,37,3,1,0,2,0,1,0
268.56,195,3,1,0,3,0,1,0
704.97,122,8,1,1,1,0,1,0
1225.23,87,4,2,0,2,0,1,0
6030.54,64,11,2,0,5,0,1,0
362.09,530,5,1,1,1,0,1,0
2910.39,127,3,2,0,1,0,1,0
4444.78,148,7,1,0,0,0,1,0
584.84,536,7,1,0,1,0,1,0
830.88,190,2,0,0,4,0,1,0
389.04,569,9,0,0,2,0,0,0
894.75,20,3,1,0,3,0,1,0
1057.23,337,9,1,0,1,0,0,0
2121.01,73,4,0,0,2,1,1,0
3262.29,299,2,0,0,3,0,1,0
519.0,348,6,2,0,5,0,1,0
153.34,57,3,0,0,0,0,1,0
1073.58,94,6,0,0,1,0,1,0
1470.76,233,8,2,0,1,0,1,0
1407.29,18,3,1,0,0,0,1,0
791.02,253,6,1,1,0,0,1,0
1242.34,21,7,2,0,3,1,1,0
4991.27,442,3,0,0,2,0,1,0
1606.37,58,1,1,0,2,1,1,0
754.93,154,6,1,1,1,0,1,0
665.01,22,5,0,0,2,1,1,0
925.33,56,7,1,0,1,0,1,0
5634.93,93,5,2,0,5,0,1,0
912.97,120,5,0,1,1,1,1,0
1075.14,1,5,2,0,1,0,0,0
677.01,395,10,0,0,1,0,1,0
3291.12,1,11,2,0,3,0,1,0
7784.09,267,3,0,0,1,0,1,0
1720.92,114,8,2,0,3,0,1,0
1191.27,133,4,2,0,1,0,1,0
1137.72,42,3,0,0,4,0,1,0
101.06,168,5,1,0,1,0,1,0
2310.34,138,4,1,0,2,0,1,0
1254.09,32,8,0,0,1,0,1,0
1683.01,48,10,0,0,1,0,1,0
538.37,12,6,3,0,4,1,1,0
746.61,12,4,0,0,3,0,1,0
727.04,2,4,1,0,2,1,0,1
3046.12,44,5,2,1,0,0,1,0
750.88,204,6,1,0,3,0,1,0
8801.35,68,5,0,0,1,0,1,0
1687.26,75,5,2,0,0,0,1,0
306.22,25,1,1,0,2,0,1,0
964.35,154,6,0,1,1,0,1,0
571.53,75,3,3,0,1,0,1,0
122.19,203,7,1,0,2,0,1,0
5428.79,243,5,0,0,3,0,1,0
2215.3,158,5,1,0,2,0,1,0
1869.09,58,1,2,0,1,0,1,0
1293.88,127,4,1,1,2,0,1,0
275.33,52,6,2,1,1,0,0,0
676.13,419,8,2,0,3,0,0,0
2544.73,261,3,2,0,1,0,1,0
383.29,122,3,2,0,1,0,1,0
87.2,605,6,2,0,1,0,1,0
873.84,142,6,0,0,3,1,0,0
951.69,71,8,1,0,3,0,1,0
1255.84,18,8,2,1,4,0,1,0
2272.23,141,4,1,0,2,0,1,0
2074.77,354,4,1,0,1,1,1,0
1420.51,362,8,0,0,0,1,1,0
3624.72,166,4,1,0,2,0,1,0
240.09,89,9,0,0,4,0,1,0
1816.35,189,5,1,1,5,0,0,1
2051.93,258,4,0,0,3,0,1,0
317.49,95,7,0,0,1,1,1,0
243.99,116,8,4,1,1,0,0,1
520.12,205,4,2,0,1,0,1,0
